airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
IndiGo,25,1,2022,1,22:25,06:25,jaipur,Bengaluru,8h 00m,E,1 stop,3999,20211230-1228,4869.066666666667,3980
IndiGo,25,1,2022,1,14:10,20:55,jaipur,Bengaluru,6h 45m,E,1 stop,4002,20211230-1228,4869.066666666667,3980
IndiGo,25,1,2022,1,06:20,11:20,jaipur,Bengaluru,5h 00m,E,1 stop,4212,20211230-1228,4869.066666666667,3980
IndiGo,25,1,2022,1,05:15,07:50,jaipur,Bengaluru,2h 35m,E,direct,4235,20211230-1228,4869.066666666667,3980
IndiGo,25,1,2022,1,22:20,01:00,jaipur,Bengaluru,2h 40m,E,direct,4319,20211230-1228,4869.066666666667,3980
GoFirst,25,1,2022,1,08:45,14:10,jaipur,Bengaluru,5h 25m,E,1 stop,4319,20211230-1228,4869.066666666667,3980
GoFirst,25,1,2022,1,08:45,16:10,jaipur,Bengaluru,7h 25m,E,1 stop,4325,20211230-1228,4869.066666666667,3980
IndiGo,25,1,2022,1,22:25,08:55,jaipur,Bengaluru,10h 30m,E,1 stop,5757,20211230-1228,4869.066666666667,3980
IndiGo,25,1,2022,1,04:50,09:35,jaipur,Bengaluru,4h 45m,E,1 stop,6002,20211230-1228,4869.066666666667,3980
IndiGo,25,1,2022,1,04:50,10:35,jaipur,Bengaluru,5h 45m,E,1 stop,6008,20211230-1228,4869.066666666667,3980
IndiGo,25,1,2022,1,19:30,01:45,jaipur,Bengaluru,6h 15m,E,1 stop,7823,20211230-1228,4869.066666666667,3980
GoFirst,25,1,2022,1,21:30,23:59,jaipur,Bengaluru,2h 29m,E,direct,3980,20211230-1228,4869.066666666667,3980
GoFirst,25,1,2022,1,08:45,19:40,jaipur,Bengaluru,10h 55m,E,1 stop,4658,20211230-1228,4869.066666666667,3980
GoFirst,25,1,2022,1,08:45,22:45,jaipur,Bengaluru,14h 00m,E,1 stop,4685,20211230-1228,4869.066666666667,3980
IndiGo,25,1,2022,1,19:45,05:25,jaipur,Bengaluru,9h 40m,E,1 stop,4712,20211230-1228,4869.066666666667,3980
