airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
IndiGo,21,1,2022,4,22:25,06:25,jaipur,Bengaluru,8h 00m,E,1 stop,3999,20211230-1223,4901.866666666667,3980
IndiGo,21,1,2022,4,14:10,20:55,jaipur,Bengaluru,6h 45m,E,1 stop,4002,20211230-1223,4901.866666666667,3980
IndiGo,21,1,2022,4,12:00,14:35,jaipur,Bengaluru,2h 35m,E,direct,4212,20211230-1223,4901.866666666667,3980
IndiGo,21,1,2022,4,18:30,21:05,jaipur,Bengaluru,2h 35m,E,direct,4235,20211230-1223,4901.866666666667,3980
IndiGo,21,1,2022,4,05:15,07:50,jaipur,Bengaluru,2h 35m,E,direct,4314,20211230-1223,4901.866666666667,3980
IndiGo,21,1,2022,4,22:20,01:00,jaipur,Bengaluru,2h 40m,E,direct,4314,20211230-1223,4901.866666666667,3980
IndiGo,21,1,2022,4,04:50,09:35,jaipur,Bengaluru,4h 45m,E,1 stop,4325,20211230-1223,4901.866666666667,3980
IndiGo,21,1,2022,4,04:50,10:35,jaipur,Bengaluru,5h 45m,E,1 stop,6002,20211230-1223,4901.866666666667,3980
IndiGo,21,1,2022,4,19:30,01:45,jaipur,Bengaluru,6h 15m,E,1 stop,6008,20211230-1223,4901.866666666667,3980
IndiGo,21,1,2022,4,06:20,11:20,jaipur,Bengaluru,5h 00m,E,1 stop,6582,20211230-1223,4901.866666666667,3980
GoFirst,21,1,2022,4,08:45,14:10,jaipur,Bengaluru,5h 25m,E,1 stop,7500,20211230-1223,4901.866666666667,3980
GoFirst,21,1,2022,4,08:45,16:10,jaipur,Bengaluru,7h 25m,E,1 stop,3980,20211230-1223,4901.866666666667,3980
GoFirst,21,1,2022,4,08:45,19:40,jaipur,Bengaluru,10h 55m,E,1 stop,4658,20211230-1223,4901.866666666667,3980
GoFirst,21,1,2022,4,08:45,22:45,jaipur,Bengaluru,14h 00m,E,1 stop,4685,20211230-1223,4901.866666666667,3980
AirAsia India,21,1,2022,4,17:15,20:50,jaipur,Bengaluru,3h 35m,E,direct,4712,20211230-1223,4901.866666666667,3980
