airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
Air India,11,5,2022,2,17:00,18:00,jaipur,new delhi,1h 00m,E,direct,1800,20211230-1057,7928.866666666667,1800
AirAsia India,11,5,2022,2,23:50,01:00,jaipur,new delhi,1h 10m,E,direct,2153,20211230-1057,7928.866666666667,1800
Air India,11,5,2022,2,07:35,08:30,jaipur,new delhi,0h 55m,E,direct,2188,20211230-1057,7928.866666666667,1800
Air India,11,5,2022,2,20:35,21:35,jaipur,new delhi,1h 00m,E,direct,2194,20211230-1057,7928.866666666667,1800
IndiGo,11,5,2022,2,07:35,08:35,jaipur,new delhi,1h 00m,E,direct,2298,20211230-1057,7928.866666666667,1800
IndiGo,11,5,2022,2,21:30,22:35,jaipur,new delhi,1h 05m,E,direct,2298,20211230-1057,7928.866666666667,1800
IndiGo,11,5,2022,2,14:10,15:15,jaipur,new delhi,1h 05m,E,direct,2298,20211230-1057,7928.866666666667,1800
IndiGo,11,5,2022,2,19:50,20:55,jaipur,new delhi,1h 05m,E,direct,2363,20211230-1057,7928.866666666667,1800
Air India,11,5,2022,2,14:00,10:15,jaipur,new delhi,20h 15m,E,1 stop,2403,20211230-1057,7928.866666666667,1800
GoFirst,11,5,2022,2,08:10,14:20,jaipur,new delhi,6h 10m,E,1 stop,2672,20211230-1057,7928.866666666667,1800
GoFirst,11,5,2022,2,18:45,01:10,jaipur,new delhi,6h 25m,E,1 stop,88432,20211230-1057,7928.866666666667,1800
GoFirst,11,5,2022,2,18:45,01:55,jaipur,new delhi,7h 10m,E,1 stop,1800,20211230-1057,7928.866666666667,1800
GoFirst,11,5,2022,2,08:10,15:55,jaipur,new delhi,7h 45m,E,1 stop,2008,20211230-1057,7928.866666666667,1800
GoFirst,11,5,2022,2,08:10,21:10,jaipur,new delhi,13h 00m,E,1 stop,2013,20211230-1057,7928.866666666667,1800
GoFirst,11,5,2022,2,18:45,08:10,jaipur,new delhi,13h 25m,E,1 stop,2013,20211230-1057,7928.866666666667,1800
