airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
Air India,6,4,2022,2,14:00,15:50,jaipur,mumbai,1h 50m,E,direct,1939,20211229-1854,2182.0666666666666,1939
SpiceJet,6,4,2022,2,14:00,15:50,jaipur,mumbai,1h 50m,E,direct,2186,20211229-1854,2182.0666666666666,1939
SpiceJet,6,4,2022,2,08:00,09:45,jaipur,mumbai,1h 45m,E,direct,2186,20211229-1854,2182.0666666666666,1939
AirAsia India,6,4,2022,2,08:00,09:45,jaipur,mumbai,1h 45m,E,direct,2194,20211229-1854,2182.0666666666666,1939
AirAsia India,6,4,2022,2,19:20,21:35,jaipur,mumbai,2h 15m,E,direct,2194,20211229-1854,2182.0666666666666,1939
GoFirst,6,4,2022,2,19:20,21:35,jaipur,mumbai,2h 15m,E,direct,2200,20211229-1854,2182.0666666666666,1939
GoFirst,6,4,2022,2,10:25,12:25,jaipur,mumbai,2h 00m,E,direct,2200,20211229-1854,2182.0666666666666,1939
IndiGo,6,4,2022,2,10:25,12:25,jaipur,mumbai,2h 00m,E,direct,2204,20211229-1854,2182.0666666666666,1939
IndiGo,6,4,2022,2,20:25,22:25,jaipur,mumbai,2h 00m,E,direct,2204,20211229-1854,2182.0666666666666,1939
IndiGo,6,4,2022,2,20:25,22:25,jaipur,mumbai,2h 00m,E,direct,2204,20211229-1854,2182.0666666666666,1939
IndiGo,6,4,2022,2,08:10,10:00,jaipur,mumbai,1h 50m,E,direct,2204,20211229-1854,2182.0666666666666,1939
IndiGo,6,4,2022,2,08:10,10:00,jaipur,mumbai,1h 50m,E,direct,2204,20211229-1854,2182.0666666666666,1939
IndiGo,6,4,2022,2,18:45,20:45,jaipur,mumbai,2h 00m,E,direct,2204,20211229-1854,2182.0666666666666,1939
IndiGo,6,4,2022,2,18:45,20:45,jaipur,mumbai,2h 00m,E,direct,2204,20211229-1854,2182.0666666666666,1939
IndiGo,6,4,2022,2,06:05,07:50,jaipur,mumbai,1h 45m,E,direct,2204,20211229-1854,2182.0666666666666,1939
