airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
GoFirst,15,3,2022,1,10:35,12:40,Hyderabad,Jaipur,2h 05m,E,direct,2713,20220106-1805,2858.9333333333334,2668
AirAsia India,15,3,2022,1,09:25,11:20,Hyderabad,Jaipur,1h 55m,E,direct,2717,20220106-1805,2858.9333333333334,2668
IndiGo,15,3,2022,1,11:35,13:45,Hyderabad,Jaipur,2h 10m,E,direct,2765,20220106-1805,2858.9333333333334,2668
IndiGo,15,3,2022,1,21:55,02:35,Hyderabad,Jaipur,4h 40m,E,1 stop,2867,20220106-1805,2858.9333333333334,2668
IndiGo,15,3,2022,1,13:35,18:20,Hyderabad,Jaipur,4h 45m,E,1 stop,3000,20220106-1805,2858.9333333333334,2668
IndiGo,15,3,2022,1,17:50,22:50,Hyderabad,Jaipur,5h 00m,E,1 stop,4006,20220106-1805,2858.9333333333334,2668
IndiGo,15,3,2022,1,13:35,19:00,Hyderabad,Jaipur,5h 25m,E,1 stop,2668,20220106-1805,2858.9333333333334,2668
IndiGo,15,3,2022,1,17:45,23:30,Hyderabad,Jaipur,5h 45m,E,1 stop,2712,20220106-1805,2858.9333333333334,2668
IndiGo,15,3,2022,1,12:00,18:00,Hyderabad,Jaipur,6h 00m,E,1 stop,2717,20220106-1805,2858.9333333333334,2668
IndiGo,15,3,2022,1,07:00,13:50,Hyderabad,Jaipur,6h 50m,E,1 stop,2717,20220106-1805,2858.9333333333334,2668
IndiGo,15,3,2022,1,15:55,22:50,Hyderabad,Jaipur,6h 55m,E,1 stop,2767,20220106-1805,2858.9333333333334,2668
IndiGo,15,3,2022,1,10:45,18:30,Hyderabad,Jaipur,7h 45m,E,1 stop,2774,20220106-1805,2858.9333333333334,2668
IndiGo,15,3,2022,1,15:00,23:30,Hyderabad,Jaipur,8h 30m,E,1 stop,2799,20220106-1805,2858.9333333333334,2668
IndiGo,15,3,2022,1,09:15,18:00,Hyderabad,Jaipur,8h 45m,E,1 stop,2799,20220106-1805,2858.9333333333334,2668
IndiGo,15,3,2022,1,14:50,23:40,Hyderabad,Jaipur,8h 50m,E,1 stop,2863,20220106-1805,2858.9333333333334,2668
